Datetime,Open,High,Low,Close,Adj Close,Volume,Prediction,pointpos
2024-06-18 00:49:00+00:00,3471.10546875,3471.10546875,3471.10546875,3471.10546875,3471.10546875,6010880,0,
2024-06-18 00:50:00+00:00,3459.360107421875,3459.360107421875,3459.360107421875,3459.360107421875,3459.360107421875,46133248,0,
2024-06-18 00:51:00+00:00,3457.478515625,3457.478515625,3457.478515625,3457.478515625,3457.478515625,75206656,0,
2024-06-18 00:52:00+00:00,3464.482666015625,3464.482666015625,3464.482666015625,3464.482666015625,3464.482666015625,15996928,2,3464.483166015625
2024-06-18 00:53:00+00:00,3463.87353515625,3463.87353515625,3463.87353515625,3463.87353515625,3463.87353515625,80826368,0,
2024-06-18 00:54:00+00:00,3464.21728515625,3464.21728515625,3464.21728515625,3464.21728515625,3464.21728515625,1341440,0,
2024-06-18 00:55:00+00:00,3465.01025390625,3465.01025390625,3465.01025390625,3465.01025390625,3465.01025390625,14231552,0,
2024-06-18 00:56:00+00:00,3465.092041015625,3465.092041015625,3465.092041015625,3465.092041015625,3465.092041015625,44136448,0,
2024-06-18 00:57:00+00:00,3471.176513671875,3471.176513671875,3471.176513671875,3471.176513671875,3471.176513671875,3768320,0,
2024-06-18 00:58:00+00:00,3470.30029296875,3470.30029296875,3470.30029296875,3470.30029296875,3470.30029296875,8042496,0,
2024-06-18 00:59:00+00:00,3471.785400390625,3471.785400390625,3471.785400390625,3471.785400390625,3471.785400390625,37597184,0,
2024-06-18 01:00:00+00:00,3472.051025390625,3472.051025390625,3472.051025390625,3472.051025390625,3472.051025390625,2926592,0,
2024-06-18 01:01:00+00:00,3476.9072265625,3476.9072265625,3476.9072265625,3476.9072265625,3476.9072265625,3491840,0,
2024-06-18 01:02:00+00:00,3475.823486328125,3475.823486328125,3475.823486328125,3475.823486328125,3475.823486328125,0,0,
2024-06-18 01:03:00+00:00,3472.700927734375,3472.700927734375,3472.700927734375,3472.700927734375,3472.700927734375,5494784,0,
2024-06-18 01:04:00+00:00,3474.399658203125,3474.399658203125,3474.399658203125,3474.399658203125,3474.399658203125,0,0,
2024-06-18 01:05:00+00:00,3473.308837890625,3473.308837890625,3473.308837890625,3473.308837890625,3473.308837890625,305152,0,
2024-06-18 01:06:00+00:00,3478.992431640625,3478.992431640625,3478.992431640625,3478.992431640625,3478.992431640625,4675584,0,
2024-06-18 01:07:00+00:00,3474.810791015625,3474.810791015625,3474.810791015625,3474.810791015625,3474.810791015625,1468416,0,
2024-06-18 01:08:00+00:00,3470.417724609375,3470.417724609375,3470.417724609375,3470.417724609375,3470.417724609375,14454784,0,
2024-06-18 01:09:00+00:00,3467.495849609375,3467.495849609375,3467.495849609375,3467.495849609375,3467.495849609375,983040,0,
2024-06-18 01:10:00+00:00,3466.85498046875,3466.85498046875,3466.85498046875,3466.85498046875,3466.85498046875,5120000,0,
2024-06-18 01:11:00+00:00,3465.43994140625,3465.43994140625,3465.43994140625,3465.43994140625,3465.43994140625,0,0,
2024-06-18 01:12:00+00:00,3462.758056640625,3462.758056640625,3462.758056640625,3462.758056640625,3462.758056640625,4460544,0,
2024-06-18 01:13:00+00:00,3461.296875,3461.296875,3461.296875,3461.296875,3461.296875,0,0,
2024-06-18 01:14:00+00:00,3461.382568359375,3461.382568359375,3461.382568359375,3461.382568359375,3461.382568359375,0,0,
2024-06-18 01:15:00+00:00,3460.16552734375,3460.16552734375,3460.16552734375,3460.16552734375,3460.16552734375,2461696,0,
2024-06-18 01:16:00+00:00,3457.387939453125,3457.387939453125,3457.387939453125,3457.387939453125,3457.387939453125,1003520,0,
2024-06-18 01:17:00+00:00,3456.73779296875,3456.73779296875,3456.73779296875,3456.73779296875,3456.73779296875,18749440,0,
2024-06-18 01:18:00+00:00,3464.711669921875,3464.711669921875,3464.711669921875,3464.711669921875,3464.711669921875,3153920,0,
2024-06-18 01:19:00+00:00,3459.638916015625,3459.638916015625,3459.638916015625,3459.638916015625,3459.638916015625,0,0,
2024-06-18 01:20:00+00:00,3457.28076171875,3457.28076171875,3457.28076171875,3457.28076171875,3457.28076171875,5091328,0,
2024-06-18 01:21:00+00:00,3458.199951171875,3458.199951171875,3458.199951171875,3458.199951171875,3458.199951171875,8642560,0,
2024-06-18 01:22:00+00:00,3462.15576171875,3462.15576171875,3462.15576171875,3462.15576171875,3462.15576171875,0,0,
2024-06-18 01:23:00+00:00,3451.043701171875,3451.043701171875,3451.043701171875,3451.043701171875,3451.043701171875,6014976,0,
2024-06-18 01:24:00+00:00,3439.999755859375,3439.999755859375,3439.999755859375,3439.999755859375,3439.999755859375,9070592,0,
2024-06-18 01:25:00+00:00,3441.2783203125,3441.2783203125,3441.2783203125,3441.2783203125,3441.2783203125,23097344,0,
2024-06-18 01:26:00+00:00,3441.3203125,3441.3203125,3441.3203125,3441.3203125,3441.3203125,29730816,0,
2024-06-18 01:27:00+00:00,3436.27099609375,3436.27099609375,3436.27099609375,3436.27099609375,3436.27099609375,47355904,0,
2024-06-18 01:28:00+00:00,3437.814453125,3437.814453125,3437.814453125,3437.814453125,3437.814453125,3700736,0,
2024-06-18 01:29:00+00:00,3435.710693359375,3435.710693359375,3435.710693359375,3435.710693359375,3435.710693359375,25137152,0,
2024-06-18 01:30:00+00:00,3441.752685546875,3441.752685546875,3441.752685546875,3441.752685546875,3441.752685546875,46231552,0,
2024-06-18 01:31:00+00:00,3439.897216796875,3439.897216796875,3439.897216796875,3439.897216796875,3439.897216796875,4388864,0,
2024-06-18 01:32:00+00:00,3435.627685546875,3435.627685546875,3435.627685546875,3435.627685546875,3435.627685546875,48435200,0,
2024-06-18 01:33:00+00:00,3433.597900390625,3433.597900390625,3433.597900390625,3433.597900390625,3433.597900390625,11032576,0,
2024-06-18 01:34:00+00:00,3439.6748046875,3439.6748046875,3439.6748046875,3439.6748046875,3439.6748046875,1122304,0,
2024-06-18 01:35:00+00:00,3440.009521484375,3440.009521484375,3440.009521484375,3440.009521484375,3440.009521484375,29327360,0,
2024-06-18 01:36:00+00:00,3435.713623046875,3435.713623046875,3435.713623046875,3435.713623046875,3435.713623046875,11413504,0,
2024-06-18 01:37:00+00:00,3439.387451171875,3439.387451171875,3439.387451171875,3439.387451171875,3439.387451171875,14288896,0,
2024-06-18 01:38:00+00:00,3444.41064453125,3444.41064453125,3444.41064453125,3444.41064453125,3444.41064453125,22022144,0,
2024-06-18 01:39:00+00:00,3446.705322265625,3446.705322265625,3446.705322265625,3446.705322265625,3446.705322265625,16904192,0,
2024-06-18 01:40:00+00:00,3446.755859375,3446.755859375,3446.755859375,3446.755859375,3446.755859375,6680576,0,
2024-06-18 01:41:00+00:00,3446.017333984375,3446.017333984375,3446.017333984375,3446.017333984375,3446.017333984375,46919680,0,
2024-06-18 01:42:00+00:00,3421.32177734375,3421.32177734375,3421.32177734375,3421.32177734375,3421.32177734375,3944448,0,
2024-06-18 01:43:00+00:00,3411.938232421875,3411.938232421875,3411.938232421875,3411.938232421875,3411.938232421875,17913856,0,
2024-06-18 01:44:00+00:00,3398.4580078125,3398.4580078125,3398.4580078125,3398.4580078125,3398.4580078125,69136384,0,
2024-06-18 01:45:00+00:00,3380.8837890625,3380.8837890625,3380.8837890625,3380.8837890625,3380.8837890625,1361920,0,
2024-06-18 01:46:00+00:00,3371.59033203125,3371.59033203125,3371.59033203125,3371.59033203125,3371.59033203125,152651776,0,
2024-06-18 01:47:00+00:00,3393.327880859375,3393.327880859375,3393.327880859375,3393.327880859375,3393.327880859375,120336384,0,
2024-06-18 01:48:00+00:00,3389.533935546875,3389.533935546875,3389.533935546875,3389.533935546875,3389.533935546875,143618048,0,
2024-06-18 01:49:00+00:00,3392.333251953125,3392.333251953125,3392.333251953125,3392.333251953125,3392.333251953125,78061568,0,
2024-06-18 01:50:00+00:00,3399.661376953125,3399.661376953125,3399.661376953125,3399.661376953125,3399.661376953125,177797120,0,
2024-06-18 01:51:00+00:00,3394.785888671875,3394.785888671875,3394.785888671875,3394.785888671875,3394.785888671875,56047616,0,
2024-06-18 01:52:00+00:00,3402.8427734375,3402.8427734375,3402.8427734375,3402.8427734375,3402.8427734375,18235392,0,
2024-06-18 01:53:00+00:00,3403.151123046875,3403.151123046875,3403.151123046875,3403.151123046875,3403.151123046875,136665088,0,
2024-06-18 01:54:00+00:00,3402.33203125,3402.33203125,3402.33203125,3402.33203125,3402.33203125,14757888,0,
2024-06-18 01:55:00+00:00,3407.770263671875,3407.770263671875,3407.770263671875,3407.770263671875,3407.770263671875,11028480,0,
2024-06-18 01:56:00+00:00,3406.523681640625,3406.523681640625,3406.523681640625,3406.523681640625,3406.523681640625,64081920,0,
2024-06-18 01:57:00+00:00,3405.149169921875,3405.149169921875,3405.149169921875,3405.149169921875,3405.149169921875,5623808,0,
2024-06-18 01:58:00+00:00,3405.375,3405.375,3405.375,3405.375,3405.375,2996224,0,
2024-06-18 01:59:00+00:00,3406.455810546875,3406.455810546875,3406.455810546875,3406.455810546875,3406.455810546875,65808384,0,
2024-06-18 02:00:00+00:00,3408.688720703125,3408.688720703125,3408.688720703125,3408.688720703125,3408.688720703125,7413760,0,
2024-06-18 02:01:00+00:00,3409.896728515625,3409.896728515625,3409.896728515625,3409.896728515625,3409.896728515625,6871040,0,
2024-06-18 02:02:00+00:00,3408.965087890625,3408.965087890625,3408.965087890625,3408.965087890625,3408.965087890625,0,0,
2024-06-18 02:03:00+00:00,3403.202392578125,3403.202392578125,3403.202392578125,3403.202392578125,3403.202392578125,4356096,0,
2024-06-18 02:04:00+00:00,3401.9482421875,3401.9482421875,3401.9482421875,3401.9482421875,3401.9482421875,5570560,0,
2024-06-18 02:05:00+00:00,3401.062255859375,3401.062255859375,3401.062255859375,3401.062255859375,3401.062255859375,5560320,0,
2024-06-18 02:06:00+00:00,3401.671630859375,3401.671630859375,3401.671630859375,3401.671630859375,3401.671630859375,0,0,
2024-06-18 02:07:00+00:00,3396.56494140625,3396.56494140625,3396.56494140625,3396.56494140625,3396.56494140625,6361088,0,
2024-06-18 02:08:00+00:00,3395.93115234375,3395.93115234375,3395.93115234375,3395.93115234375,3395.93115234375,26503168,0,
2024-06-18 02:09:00+00:00,3398.578857421875,3398.578857421875,3398.578857421875,3398.578857421875,3398.578857421875,16683008,0,
2024-06-18 02:10:00+00:00,3386.243896484375,3386.243896484375,3386.243896484375,3386.243896484375,3386.243896484375,6117376,0,
2024-06-18 02:11:00+00:00,3389.65625,3389.65625,3389.65625,3389.65625,3389.65625,57344000,0,
2024-06-18 02:12:00+00:00,3391.775634765625,3391.775634765625,3391.775634765625,3391.775634765625,3391.775634765625,7540736,0,
2024-06-18 02:13:00+00:00,3399.707763671875,3399.707763671875,3399.707763671875,3399.707763671875,3399.707763671875,9748480,0,
2024-06-18 02:14:00+00:00,3397.113037109375,3397.113037109375,3397.113037109375,3397.113037109375,3397.113037109375,105936896,0,
2024-06-18 02:15:00+00:00,3405.12548828125,3405.12548828125,3405.12548828125,3405.12548828125,3405.12548828125,13682688,0,
2024-06-18 02:16:00+00:00,3403.893798828125,3403.893798828125,3403.893798828125,3403.893798828125,3403.893798828125,0,0,
2024-06-18 02:17:00+00:00,3408.774658203125,3408.774658203125,3408.774658203125,3408.774658203125,3408.774658203125,18800640,0,
2024-06-18 02:18:00+00:00,3408.774658203125,3408.774658203125,3408.774658203125,3408.774658203125,3408.774658203125,0,0,
2024-06-18 02:19:00+00:00,3412.5126953125,3412.5126953125,3412.5126953125,3412.5126953125,3412.5126953125,38735872,0,
2024-06-18 02:20:00+00:00,3413.755859375,3413.755859375,3413.755859375,3413.755859375,3413.755859375,80488448,0,
2024-06-18 02:21:00+00:00,3414.892822265625,3414.892822265625,3414.892822265625,3414.892822265625,3414.892822265625,12615680,0,
2024-06-18 02:22:00+00:00,3417.570556640625,3417.570556640625,3417.570556640625,3417.570556640625,3417.570556640625,4007936,0,
2024-06-18 02:23:00+00:00,3419.34521484375,3419.34521484375,3419.34521484375,3419.34521484375,3419.34521484375,28831744,0,
2024-06-18 02:24:00+00:00,3419.858642578125,3419.858642578125,3419.858642578125,3419.858642578125,3419.858642578125,6977536,0,
2024-06-18 02:25:00+00:00,3421.997802734375,3421.997802734375,3421.997802734375,3421.997802734375,3421.997802734375,6426624,0,
2024-06-18 02:26:00+00:00,3424.337646484375,3424.337646484375,3424.337646484375,3424.337646484375,3424.337646484375,52977664,0,
2024-06-18 02:27:00+00:00,3430.261474609375,3430.261474609375,3430.261474609375,3430.261474609375,3430.261474609375,2297856,0,
2024-06-18 02:28:00+00:00,3430.167236328125,3430.167236328125,3430.167236328125,3430.167236328125,3430.167236328125,14049280,0,
2024-06-18 02:29:00+00:00,3431.442138671875,3431.442138671875,3431.442138671875,3431.442138671875,3431.442138671875,60485632,0,
2024-06-18 02:30:00+00:00,3428.911865234375,3428.911865234375,3428.911865234375,3428.911865234375,3428.911865234375,0,0,
2024-06-18 02:31:00+00:00,3429.293701171875,3429.293701171875,3429.293701171875,3429.293701171875,3429.293701171875,3352576,0,
2024-06-18 02:32:00+00:00,3432.015625,3432.015625,3432.015625,3432.015625,3432.015625,0,0,
2024-06-18 02:33:00+00:00,3434.003173828125,3434.003173828125,3434.003173828125,3434.003173828125,3434.003173828125,0,0,
2024-06-18 02:34:00+00:00,3433.196533203125,3433.196533203125,3433.196533203125,3433.196533203125,3433.196533203125,0,0,
2024-06-18 02:35:00+00:00,3432.375732421875,3432.375732421875,3432.375732421875,3432.375732421875,3432.375732421875,10113024,0,
2024-06-18 02:36:00+00:00,3433.93115234375,3433.93115234375,3433.93115234375,3433.93115234375,3433.93115234375,8148992,0,
2024-06-18 02:37:00+00:00,3433.400146484375,3433.400146484375,3433.400146484375,3433.400146484375,3433.400146484375,0,0,
2024-06-18 02:38:00+00:00,3436.0498046875,3436.0498046875,3436.0498046875,3436.0498046875,3436.0498046875,31504384,0,
2024-06-18 02:39:00+00:00,3434.561279296875,3434.561279296875,3434.561279296875,3434.561279296875,3434.561279296875,5218304,0,
2024-06-18 02:40:00+00:00,3433.13720703125,3433.13720703125,3433.13720703125,3433.13720703125,3433.13720703125,0,0,
2024-06-18 02:41:00+00:00,3428.615966796875,3428.615966796875,3428.615966796875,3428.615966796875,3428.615966796875,6817792,0,
2024-06-18 02:42:00+00:00,3429.732666015625,3429.732666015625,3429.732666015625,3429.732666015625,3429.732666015625,2131968,0,
2024-06-18 02:43:00+00:00,3427.418212890625,3427.418212890625,3427.418212890625,3427.418212890625,3427.418212890625,1431552,0,
2024-06-18 02:44:00+00:00,3424.145263671875,3424.145263671875,3424.145263671875,3424.145263671875,3424.145263671875,485376,0,
2024-06-18 02:45:00+00:00,3421.98486328125,3421.98486328125,3421.98486328125,3421.98486328125,3421.98486328125,0,0,
2024-06-18 02:46:00+00:00,3422.32861328125,3422.32861328125,3422.32861328125,3422.32861328125,3422.32861328125,43008,0,
2024-06-18 02:47:00+00:00,3421.336181640625,3421.336181640625,3421.336181640625,3421.336181640625,3421.336181640625,0,0,
2024-06-18 02:48:00+00:00,3425.608154296875,3425.608154296875,3425.608154296875,3425.608154296875,3425.608154296875,2297856,0,
2024-06-18 02:49:00+00:00,3429.91357421875,3429.91357421875,3429.91357421875,3429.91357421875,3429.91357421875,3971072,0,
2024-06-18 02:50:00+00:00,3429.846435546875,3429.846435546875,3429.846435546875,3429.846435546875,3429.846435546875,16818176,0,
2024-06-18 02:51:00+00:00,3437.015869140625,3437.015869140625,3437.015869140625,3437.015869140625,3437.015869140625,12462080,0,
2024-06-18 02:52:00+00:00,3441.502197265625,3441.502197265625,3441.502197265625,3441.502197265625,3441.502197265625,178176,0,
2024-06-18 02:53:00+00:00,3436.304443359375,3436.304443359375,3436.304443359375,3436.304443359375,3436.304443359375,26238976,0,
2024-06-18 02:54:00+00:00,3434.48486328125,3434.48486328125,3434.48486328125,3434.48486328125,3434.48486328125,35278848,0,
2024-06-18 02:55:00+00:00,3433.589599609375,3433.589599609375,3433.589599609375,3433.589599609375,3433.589599609375,755712,0,
2024-06-18 02:56:00+00:00,3431.2041015625,3431.2041015625,3431.2041015625,3431.2041015625,3431.2041015625,0,0,
2024-06-18 02:57:00+00:00,3429.97900390625,3429.97900390625,3429.97900390625,3429.97900390625,3429.97900390625,3932160,0,
2024-06-18 02:58:00+00:00,3428.99951171875,3428.99951171875,3428.99951171875,3428.99951171875,3428.99951171875,14860288,0,
2024-06-18 02:59:00+00:00,3431.98193359375,3431.98193359375,3431.98193359375,3431.98193359375,3431.98193359375,311296,0,
2024-06-18 03:00:00+00:00,3430.571533203125,3430.571533203125,3430.571533203125,3430.571533203125,3430.571533203125,13715456,0,
2024-06-18 03:01:00+00:00,3429.997314453125,3429.997314453125,3429.997314453125,3429.997314453125,3429.997314453125,4306944,0,
2024-06-18 03:02:00+00:00,3431.31103515625,3431.31103515625,3431.31103515625,3431.31103515625,3431.31103515625,0,0,
2024-06-18 03:03:00+00:00,3428.303955078125,3428.303955078125,3428.303955078125,3428.303955078125,3428.303955078125,0,0,
2024-06-18 03:04:00+00:00,3427.6787109375,3427.6787109375,3427.6787109375,3427.6787109375,3427.6787109375,5550080,0,
2024-06-18 03:05:00+00:00,3425.74462890625,3425.74462890625,3425.74462890625,3425.74462890625,3425.74462890625,5679104,0,
2024-06-18 03:06:00+00:00,3425.716552734375,3425.716552734375,3425.716552734375,3425.716552734375,3425.716552734375,4026368,0,
2024-06-18 03:07:00+00:00,3426.02587890625,3426.02587890625,3426.02587890625,3426.02587890625,3426.02587890625,139264,0,
2024-06-18 03:08:00+00:00,3426.427490234375,3426.427490234375,3426.427490234375,3426.427490234375,3426.427490234375,9949184,0,
2024-06-18 03:09:00+00:00,3425.69580078125,3425.69580078125,3425.69580078125,3425.69580078125,3425.69580078125,3405824,0,
2024-06-18 03:10:00+00:00,3424.8095703125,3424.8095703125,3424.8095703125,3424.8095703125,3424.8095703125,3702784,0,
2024-06-18 03:11:00+00:00,3424.684814453125,3424.684814453125,3424.684814453125,3424.684814453125,3424.684814453125,1634304,0,
2024-06-18 03:12:00+00:00,3421.8564453125,3421.8564453125,3421.8564453125,3421.8564453125,3421.8564453125,2322432,0,
2024-06-18 03:13:00+00:00,3424.142822265625,3424.142822265625,3424.142822265625,3424.142822265625,3424.142822265625,3639296,0,
2024-06-18 03:14:00+00:00,3425.76904296875,3425.76904296875,3425.76904296875,3425.76904296875,3425.76904296875,15171584,0,
2024-06-18 03:15:00+00:00,3425.549072265625,3425.549072265625,3425.549072265625,3425.549072265625,3425.549072265625,880640,0,
2024-06-18 03:16:00+00:00,3425.71826171875,3425.71826171875,3425.71826171875,3425.71826171875,3425.71826171875,5554176,0,
2024-06-18 03:17:00+00:00,3425.689453125,3425.689453125,3425.689453125,3425.689453125,3425.689453125,4370432,0,
2024-06-18 03:18:00+00:00,3425.042724609375,3425.042724609375,3425.042724609375,3425.042724609375,3425.042724609375,3155968,0,
2024-06-18 03:19:00+00:00,3426.673095703125,3426.673095703125,3426.673095703125,3426.673095703125,3426.673095703125,1445888,2,3426.673595703125
2024-06-18 03:20:00+00:00,3427.003662109375,3427.003662109375,3427.003662109375,3427.003662109375,3427.003662109375,0,0,
2024-06-18 03:21:00+00:00,3428.587158203125,3428.587158203125,3428.587158203125,3428.587158203125,3428.587158203125,0,0,
2024-06-18 03:22:00+00:00,3424.77978515625,3424.77978515625,3424.77978515625,3424.77978515625,3424.77978515625,0,0,
2024-06-18 03:23:00+00:00,3424.3310546875,3424.3310546875,3424.3310546875,3424.3310546875,3424.3310546875,0,0,
2024-06-18 03:24:00+00:00,3427.703857421875,3427.703857421875,3427.703857421875,3427.703857421875,3427.703857421875,5539840,0,
2024-06-18 03:25:00+00:00,3426.35302734375,3426.35302734375,3426.35302734375,3426.35302734375,3426.35302734375,0,0,
2024-06-18 03:26:00+00:00,3427.444580078125,3427.444580078125,3427.444580078125,3427.444580078125,3427.444580078125,10326016,0,
2024-06-18 03:27:00+00:00,3426.259765625,3426.259765625,3426.259765625,3426.259765625,3426.259765625,962560,0,
2024-06-18 03:28:00+00:00,3426.4453125,3426.4453125,3426.4453125,3426.4453125,3426.4453125,0,0,
2024-06-18 03:29:00+00:00,3428.633544921875,3428.633544921875,3428.633544921875,3428.633544921875,3428.633544921875,0,0,
2024-06-18 03:30:00+00:00,3430.120849609375,3430.120849609375,3430.120849609375,3430.120849609375,3430.120849609375,12959744,0,
2024-06-18 03:31:00+00:00,3429.149658203125,3429.149658203125,3429.149658203125,3429.149658203125,3429.149658203125,3262464,0,
2024-06-18 03:32:00+00:00,3429.708984375,3429.708984375,3429.708984375,3429.708984375,3429.708984375,3786752,0,
2024-06-18 03:33:00+00:00,3429.427978515625,3429.427978515625,3429.427978515625,3429.427978515625,3429.427978515625,1286144,0,
2024-06-18 03:34:00+00:00,3429.047119140625,3429.047119140625,3429.047119140625,3429.047119140625,3429.047119140625,186368,0,
2024-06-18 03:35:00+00:00,3430.8740234375,3430.8740234375,3430.8740234375,3430.8740234375,3430.8740234375,0,0,
2024-06-18 03:36:00+00:00,3431.828369140625,3431.828369140625,3431.828369140625,3431.828369140625,3431.828369140625,366592,0,
2024-06-18 03:37:00+00:00,3432.87890625,3432.87890625,3432.87890625,3432.87890625,3432.87890625,1740800,0,
2024-06-18 03:38:00+00:00,3432.03125,3432.03125,3432.03125,3432.03125,3432.03125,4573184,0,
2024-06-18 03:39:00+00:00,3436.784423828125,3436.784423828125,3436.784423828125,3436.784423828125,3436.784423828125,0,0,
2024-06-18 03:40:00+00:00,3436.773193359375,3436.773193359375,3436.773193359375,3436.773193359375,3436.773193359375,2805760,0,
