Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-17 10:01:00-04:00,132.22000122070312,132.26499938964844,131.6999969482422,131.77000427246094,131.77000427246094,1478874
2024-06-17 10:02:00-04:00,131.77999877929688,132.1300048828125,131.75,132.0261993408203,132.0261993408203,731187
2024-06-17 10:03:00-04:00,132.02999877929688,132.27000427246094,131.86000061035156,131.9532928466797,131.9532928466797,815712
2024-06-17 10:04:00-04:00,131.9597930908203,132.0800018310547,131.80999755859375,131.85000610351562,131.85000610351562,643565
2024-06-17 10:05:00-04:00,131.86500549316406,131.9600067138672,131.59849548339844,131.6699981689453,131.6699981689453,897362
2024-06-17 10:06:00-04:00,131.6750030517578,131.88999938964844,131.47999572753906,131.58009338378906,131.58009338378906,1187773
2024-06-17 10:07:00-04:00,131.5800018310547,131.8000030517578,131.50999450683594,131.57009887695312,131.57009887695312,585803
2024-06-17 10:08:00-04:00,131.5800018310547,131.64999389648438,131.42140197753906,131.50999450683594,131.50999450683594,699636
2024-06-17 10:09:00-04:00,131.51499938964844,131.52999877929688,131.35000610351562,131.51499938964844,131.51499938964844,873189
2024-06-17 10:10:00-04:00,131.52499389648438,132.10000610351562,131.5,132.08050537109375,132.08050537109375,1210250
2024-06-17 10:11:00-04:00,132.10000610351562,132.2899932861328,131.91000366210938,131.9199981689453,131.9199981689453,981119
2024-06-17 10:12:00-04:00,131.9550018310547,132.0198974609375,131.77000427246094,131.99000549316406,131.99000549316406,780767
2024-06-17 10:13:00-04:00,131.99000549316406,132.0399932861328,131.8800048828125,131.9801025390625,131.9801025390625,612666
2024-06-17 10:14:00-04:00,131.99000549316406,131.9949951171875,131.64999389648438,131.82000732421875,131.82000732421875,556049
2024-06-17 10:15:00-04:00,131.85000610351562,132.0,131.67999267578125,131.94500732421875,131.94500732421875,662629
2024-06-17 10:16:00-04:00,131.94000244140625,132.0,131.77000427246094,131.97149658203125,131.97149658203125,573667
2024-06-17 10:17:00-04:00,131.96499633789062,132.0399932861328,131.61000061035156,131.71620178222656,131.71620178222656,1022878
2024-06-17 10:18:00-04:00,131.72999572753906,131.80990600585938,131.57000732421875,131.5998992919922,131.5998992919922,643537
2024-06-17 10:19:00-04:00,131.60000610351562,131.8000030517578,131.5399932861328,131.5800018310547,131.5800018310547,655234
2024-06-17 10:20:00-04:00,131.57000732421875,131.6999969482422,131.3300018310547,131.33999633789062,131.33999633789062,1124440
2024-06-17 10:21:00-04:00,131.33999633789062,131.3498992919922,130.77000427246094,130.9550018310547,130.9550018310547,1960670
2024-06-17 10:22:00-04:00,130.95579528808594,131.3199005126953,130.89999389648438,131.3040008544922,131.3040008544922,1015176
2024-06-17 10:23:00-04:00,131.3000030517578,131.3000030517578,131.0,131.05999755859375,131.05999755859375,569525
2024-06-17 10:24:00-04:00,131.0800018310547,131.0800018310547,130.86000061035156,130.8699951171875,130.8699951171875,904948
2024-06-17 10:25:00-04:00,130.8878936767578,130.88999938964844,130.3800048828125,130.4499969482422,130.4499969482422,2082255
2024-06-17 10:26:00-04:00,130.42999267578125,130.5399932861328,130.19000244140625,130.3260955810547,130.3260955810547,1427205
2024-06-17 10:27:00-04:00,130.33990478515625,130.33999633789062,130.00999450683594,130.0449981689453,130.0449981689453,1723333
2024-06-17 10:28:00-04:00,130.0449981689453,130.0800018310547,129.61000061035156,129.78500366210938,129.78500366210938,3098986
2024-06-17 10:29:00-04:00,129.75999450683594,130.42999267578125,129.58009338378906,130.25,130.25,2120051
2024-06-17 10:30:00-04:00,130.30650329589844,130.72999572753906,130.26010131835938,130.5399932861328,130.5399932861328,1450182
2024-06-17 10:31:00-04:00,130.58999633789062,130.6699981689453,130.3300018310547,130.5583038330078,130.5583038330078,916933
2024-06-17 10:32:00-04:00,130.5447998046875,130.6699981689453,130.35000610351562,130.6699981689453,130.6699981689453,865175
2024-06-17 10:33:00-04:00,130.66000366210938,130.89999389648438,130.64999389648438,130.82000732421875,130.82000732421875,976027
2024-06-17 10:34:00-04:00,130.8332061767578,130.83999633789062,130.49000549316406,130.52999877929688,130.52999877929688,796810
2024-06-17 10:35:00-04:00,130.53939819335938,130.75,130.4199981689453,130.72500610351562,130.72500610351562,718577
2024-06-17 10:36:00-04:00,130.7230987548828,131.0800018310547,130.7205047607422,130.89990234375,130.89990234375,940840
2024-06-17 10:37:00-04:00,130.875,131.0399932861328,130.83999633789062,130.9199981689453,130.9199981689453,576518
2024-06-17 10:38:00-04:00,130.9149932861328,130.94000244140625,130.7700958251953,130.8800048828125,130.8800048828125,632207
2024-06-17 10:39:00-04:00,130.8751983642578,131.0,130.77000427246094,130.77999877929688,130.77999877929688,562873
2024-06-17 10:40:00-04:00,130.77000427246094,130.8300018310547,130.30999755859375,130.36000061035156,130.36000061035156,854538
2024-06-17 10:41:00-04:00,130.35000610351562,130.5399932861328,130.1699981689453,130.5,130.5,782169
2024-06-17 10:42:00-04:00,130.49989318847656,130.60000610351562,130.3699951171875,130.5,130.5,480998
2024-06-17 10:43:00-04:00,130.5050048828125,130.86000061035156,130.5,130.8000030517578,130.8000030517578,622956
2024-06-17 10:44:00-04:00,130.82000732421875,130.85000610351562,130.63009643554688,130.6999969482422,130.6999969482422,378553
2024-06-17 10:45:00-04:00,130.6898956298828,130.94000244140625,130.6699981689453,130.85899353027344,130.85899353027344,415673
2024-06-17 10:46:00-04:00,130.85499572753906,130.92990112304688,130.72000122070312,130.77999877929688,130.77999877929688,447303
2024-06-17 10:47:00-04:00,130.77999877929688,130.82000732421875,130.67999267578125,130.82000732421875,130.82000732421875,337859
2024-06-17 10:48:00-04:00,130.8300018310547,130.8415069580078,130.61000061035156,130.67999267578125,130.67999267578125,388121
2024-06-17 10:49:00-04:00,130.6649932861328,130.6898956298828,130.38999938964844,130.38999938964844,130.38999938964844,603294
2024-06-17 10:50:00-04:00,130.38400268554688,130.73989868164062,130.3699951171875,130.64990234375,130.64990234375,503658
2024-06-17 10:51:00-04:00,130.6300048828125,130.64999389648438,130.47999572753906,130.4949951171875,130.4949951171875,378707
2024-06-17 10:52:00-04:00,130.4949951171875,130.64990234375,130.25,130.27000427246094,130.27000427246094,827111
2024-06-17 10:53:00-04:00,130.26600646972656,130.53990173339844,130.25,130.5,130.5,427749
2024-06-17 10:54:00-04:00,130.5050048828125,130.5500030517578,130.3800048828125,130.52999877929688,130.52999877929688,332741
2024-06-17 10:55:00-04:00,130.5500030517578,130.9199981689453,130.5399932861328,130.85000610351562,130.85000610351562,581730
2024-06-17 10:56:00-04:00,130.85009765625,130.87989807128906,130.61000061035156,130.75999450683594,130.75999450683594,558163
2024-06-17 10:57:00-04:00,130.77000427246094,130.80599975585938,130.4499969482422,130.5050048828125,130.5050048828125,574000
2024-06-17 10:58:00-04:00,130.52999877929688,130.74989318847656,130.4499969482422,130.50999450683594,130.50999450683594,643360
2024-06-17 10:59:00-04:00,130.49000549316406,130.5800018310547,130.30999755859375,130.4199981689453,130.4199981689453,446130
2024-06-17 11:00:00-04:00,130.42630004882812,130.77999877929688,130.4199981689453,130.73500061035156,130.73500061035156,648085
2024-06-17 11:01:00-04:00,130.74000549316406,130.86000061035156,130.6199951171875,130.62010192871094,130.62010192871094,469358
2024-06-17 11:02:00-04:00,130.6300048828125,130.83999633789062,130.58999633789062,130.82000732421875,130.82000732421875,415959
2024-06-17 11:03:00-04:00,130.80999755859375,130.85000610351562,130.52999877929688,130.6199951171875,130.6199951171875,448684
2024-06-17 11:04:00-04:00,130.6199951171875,130.77999877929688,130.60000610351562,130.63330078125,130.63330078125,356766
2024-06-17 11:05:00-04:00,130.6199951171875,130.9499969482422,130.6199951171875,130.88999938964844,130.88999938964844,807874
2024-06-17 11:06:00-04:00,130.89999389648438,131.35000610351562,130.86500549316406,131.28529357910156,131.28529357910156,1236762
2024-06-17 11:07:00-04:00,131.27999877929688,131.3800048828125,131.14999389648438,131.1699981689453,131.1699981689453,749872
2024-06-17 11:08:00-04:00,131.1699981689453,131.33999633789062,131.0500030517578,131.33920288085938,131.33920288085938,580723
2024-06-17 11:09:00-04:00,131.3300018310547,131.4499969482422,131.22999572753906,131.2899932861328,131.2899932861328,645858
2024-06-17 11:10:00-04:00,131.3000030517578,131.35000610351562,131.14999389648438,131.25,131.25,484871
2024-06-17 11:11:00-04:00,131.24989318847656,131.3699951171875,131.1300048828125,131.3695068359375,131.3695068359375,462683
2024-06-17 11:12:00-04:00,131.36940002441406,131.41000366210938,131.25,131.2519989013672,131.2519989013672,385099
2024-06-17 11:13:00-04:00,131.25999450683594,131.36000061035156,131.21009826660156,131.22000122070312,131.22000122070312,354625
2024-06-17 11:14:00-04:00,131.2104034423828,131.25999450683594,131.02000427246094,131.0850067138672,131.0850067138672,470348
2024-06-17 11:15:00-04:00,131.08999633789062,131.4199981689453,131.08999633789062,131.3730926513672,131.3730926513672,528902
2024-06-17 11:16:00-04:00,131.37930297851562,131.4600067138672,131.2949981689453,131.36549377441406,131.36549377441406,505173
2024-06-17 11:17:00-04:00,131.36000061035156,131.44000244140625,131.3000030517578,131.3699951171875,131.3699951171875,377634
2024-06-17 11:18:00-04:00,131.3699951171875,131.3699951171875,131.25,131.2899932861328,131.2899932861328,299310
2024-06-17 11:19:00-04:00,131.2801055908203,131.42999267578125,131.2801055908203,131.32000732421875,131.32000732421875,366093
2024-06-17 11:20:00-04:00,131.3372039794922,131.3699951171875,131.2899932861328,131.32000732421875,131.32000732421875,313533
2024-06-17 11:21:00-04:00,131.3300018310547,131.35000610351562,130.8000030517578,131.14990234375,131.14990234375,948543
2024-06-17 11:22:00-04:00,131.13490295410156,131.17999267578125,131.0399932861328,131.0749969482422,131.0749969482422,390064
2024-06-17 11:23:00-04:00,131.0800018310547,131.08999633789062,130.92999267578125,130.99000549316406,130.99000549316406,345868
2024-06-17 11:24:00-04:00,130.9810028076172,131.17990112304688,130.97000122070312,131.11000061035156,131.11000061035156,334613
2024-06-17 11:25:00-04:00,131.1147003173828,131.13999938964844,130.83999633789062,130.8800048828125,130.8800048828125,498001
2024-06-17 11:26:00-04:00,130.8679962158203,131.27000427246094,130.80999755859375,131.2113037109375,131.2113037109375,721071
2024-06-17 11:27:00-04:00,131.22000122070312,131.33999633789062,131.2100067138672,131.25,131.25,463924
2024-06-17 11:28:00-04:00,131.25,131.3800048828125,131.13999938964844,131.19000244140625,131.19000244140625,399140
2024-06-17 11:29:00-04:00,131.19000244140625,131.27000427246094,131.1300048828125,131.2100067138672,131.2100067138672,255034
2024-06-17 11:30:00-04:00,131.22000122070312,131.3000030517578,131.19000244140625,131.25,131.25,214590
2024-06-17 11:31:00-04:00,131.24009704589844,131.38999938964844,131.22999572753906,131.24000549316406,131.24000549316406,380079
2024-06-17 11:32:00-04:00,131.24009704589844,131.36000061035156,131.24009704589844,131.3437957763672,131.3437957763672,252361
2024-06-17 11:33:00-04:00,131.33999633789062,131.42999267578125,131.3000030517578,131.375,131.375,362162
2024-06-17 11:34:00-04:00,131.375,131.375,131.17999267578125,131.2100067138672,131.2100067138672,379871
2024-06-17 11:35:00-04:00,131.22000122070312,131.36000061035156,131.1699981689453,131.1719970703125,131.1719970703125,378928
2024-06-17 11:36:00-04:00,131.17999267578125,131.19500732421875,131.02000427246094,131.02999877929688,131.02999877929688,673123
2024-06-17 11:37:00-04:00,131.02000427246094,131.16000366210938,130.89999389648438,130.9499969482422,130.9499969482422,666742
2024-06-17 11:38:00-04:00,130.94000244140625,131.02999877929688,130.83999633789062,130.9600067138672,130.9600067138672,414795
2024-06-17 11:39:00-04:00,130.96009826660156,131.1699981689453,130.9199981689453,131.10000610351562,131.10000610351562,450004
2024-06-17 11:40:00-04:00,131.10000610351562,131.1999969482422,131.02000427246094,131.14999389648438,131.14999389648438,310994
2024-06-17 11:41:00-04:00,131.15499877929688,131.1699981689453,130.97999572753906,131.00999450683594,131.00999450683594,274637
2024-06-17 11:42:00-04:00,131.0095977783203,131.1992950439453,130.8699951171875,130.97500610351562,130.97500610351562,592594
2024-06-17 11:43:00-04:00,130.9499969482422,131.13999938964844,130.92999267578125,131.10000610351562,131.10000610351562,298183
2024-06-17 11:44:00-04:00,131.1199951171875,131.239501953125,131.0500030517578,131.19000244140625,131.19000244140625,304718
2024-06-17 11:45:00-04:00,131.17999267578125,131.3000030517578,131.1300048828125,131.24009704589844,131.24009704589844,323012
2024-06-17 11:46:00-04:00,131.24169921875,131.32000732421875,131.11000061035156,131.24000549316406,131.24000549316406,347587
2024-06-17 11:47:00-04:00,131.22000122070312,131.3000030517578,131.11000061035156,131.14999389648438,131.14999389648438,294991
2024-06-17 11:48:00-04:00,131.14500427246094,131.16000366210938,131.0532989501953,131.07000732421875,131.07000732421875,200549
2024-06-17 11:49:00-04:00,131.0697021484375,131.11990356445312,131.00999450683594,131.02999877929688,131.02999877929688,255340
2024-06-17 11:50:00-04:00,131.02499389648438,131.11000061035156,130.92999267578125,131.02000427246094,131.02000427246094,407949
2024-06-17 11:51:00-04:00,131.02499389648438,131.05999755859375,130.9199981689453,131.01499938964844,131.01499938964844,293990
2024-06-17 11:52:00-04:00,131.00999450683594,131.02000427246094,130.9600067138672,130.9600067138672,130.9600067138672,153748
2024-06-17 11:53:00-04:00,130.9705047607422,131.0399932861328,130.9499969482422,130.9949951171875,130.9949951171875,276075
2024-06-17 11:54:00-04:00,130.99659729003906,131.0299072265625,130.88999938964844,130.89109802246094,130.89109802246094,339071
2024-06-17 11:55:00-04:00,130.88999938964844,130.97999572753906,130.63999938964844,130.66079711914062,130.66079711914062,574727
2024-06-17 11:56:00-04:00,130.67019653320312,130.77000427246094,130.57000732421875,130.64950561523438,130.64950561523438,577090
2024-06-17 11:57:00-04:00,130.64999389648438,130.77999877929688,130.5,130.51150512695312,130.51150512695312,578348
2024-06-17 11:58:00-04:00,130.51849365234375,130.89999389648438,130.4499969482422,130.86349487304688,130.86349487304688,637733
2024-06-17 11:59:00-04:00,130.8699951171875,130.99000549316406,130.80999755859375,130.9398956298828,130.9398956298828,458413
2024-06-17 12:00:00-04:00,130.92999267578125,130.97000122070312,130.85000610351562,130.9573974609375,130.9573974609375,284834
2024-06-17 12:01:00-04:00,130.96499633789062,131.0,130.7429962158203,130.77499389648438,130.77499389648438,469635
2024-06-17 12:02:00-04:00,130.75999450683594,130.86000061035156,130.6999969482422,130.7899932861328,130.7899932861328,331282
2024-06-17 12:03:00-04:00,130.7899932861328,130.85989379882812,130.6999969482422,130.77000427246094,130.77000427246094,211545
2024-06-17 12:04:00-04:00,130.7700958251953,130.8094940185547,130.71009826660156,130.77330017089844,130.77330017089844,198189
2024-06-17 12:05:00-04:00,130.77999877929688,130.82989501953125,130.7100067138672,130.82000732421875,130.82000732421875,194122
2024-06-17 12:06:00-04:00,130.80999755859375,130.82000732421875,130.74020385742188,130.7550048828125,130.7550048828125,3951239
2024-06-17 12:07:00-04:00,130.7550048828125,130.85000610351562,130.68499755859375,130.68499755859375,130.68499755859375,1548398
2024-06-17 12:08:00-04:00,130.68499755859375,130.79949951171875,130.64999389648438,130.78030395507812,130.78030395507812,255723
2024-06-17 12:09:00-04:00,130.78500366210938,130.78750610351562,130.66000366210938,130.66000366210938,130.66000366210938,295428
2024-06-17 12:10:00-04:00,130.6699981689453,130.7899932861328,130.61000061035156,130.77000427246094,130.77000427246094,370264
2024-06-17 12:11:00-04:00,130.75999450683594,130.77999877929688,130.7100067138672,130.718994140625,130.718994140625,255325
2024-06-17 12:12:00-04:00,130.71670532226562,130.89999389648438,130.69000244140625,130.88009643554688,130.88009643554688,340913
2024-06-17 12:13:00-04:00,130.88499450683594,130.9199981689453,130.84010314941406,130.89500427246094,130.89500427246094,346155
2024-06-17 12:14:00-04:00,130.88999938964844,130.91000366210938,130.75,130.8800048828125,130.8800048828125,254112
2024-06-17 12:15:00-04:00,130.889892578125,130.97999572753906,130.86000061035156,130.97000122070312,130.97000122070312,410090
2024-06-17 12:16:00-04:00,130.96499633789062,131.0399932861328,130.92999267578125,131.00999450683594,131.00999450683594,437014
2024-06-17 12:17:00-04:00,131.02000427246094,131.02000427246094,130.82000732421875,130.92999267578125,130.92999267578125,413356
2024-06-17 12:18:00-04:00,130.92990112304688,131.02000427246094,130.91000366210938,130.94149780273438,130.94149780273438,315927
2024-06-17 12:19:00-04:00,130.9600067138672,130.97999572753906,130.83999633789062,130.92999267578125,130.92999267578125,234576
2024-06-17 12:20:00-04:00,130.92999267578125,130.97999572753906,130.82000732421875,130.9199981689453,130.9199981689453,266879
2024-06-17 12:21:00-04:00,130.9199981689453,130.9600067138672,130.89999389648438,130.92999267578125,130.92999267578125,172478
2024-06-17 12:22:00-04:00,130.92999267578125,131.0,130.9199981689453,130.9600067138672,130.9600067138672,285733
2024-06-17 12:23:00-04:00,130.9600067138672,131.16000366210938,130.85000610351562,131.14999389648438,131.14999389648438,506719
2024-06-17 12:24:00-04:00,131.13999938964844,131.36000061035156,131.13999938964844,131.31500244140625,131.31500244140625,763346
2024-06-17 12:25:00-04:00,131.31179809570312,131.44000244140625,131.25,131.4199981689453,131.4199981689453,624560
2024-06-17 12:26:00-04:00,131.4149932861328,131.6300048828125,131.41000366210938,131.57000732421875,131.57000732421875,1047005
2024-06-17 12:27:00-04:00,131.60000610351562,131.75999450683594,131.58999633789062,131.7449951171875,131.7449951171875,753377
2024-06-17 12:28:00-04:00,131.7449951171875,131.8699951171875,131.72999572753906,131.86000061035156,131.86000061035156,792720
2024-06-17 12:29:00-04:00,131.8699951171875,132.0,131.82000732421875,131.97999572753906,131.97999572753906,982620
2024-06-17 12:30:00-04:00,131.98500061035156,132.0500030517578,131.75999450683594,131.89999389648438,131.89999389648438,1340143
2024-06-17 12:31:00-04:00,131.88999938964844,131.9499053955078,131.77999877929688,131.84500122070312,131.84500122070312,427303
2024-06-17 12:32:00-04:00,131.84500122070312,132.0500030517578,131.82000732421875,132.02000427246094,132.02000427246094,627671
2024-06-17 12:33:00-04:00,132.02000427246094,132.0500030517578,131.63999938964844,131.67999267578125,131.67999267578125,712454
2024-06-17 12:34:00-04:00,131.67999267578125,131.86000061035156,131.6750030517578,131.7808074951172,131.7808074951172,415570
2024-06-17 12:35:00-04:00,131.77999877929688,131.9199981689453,131.74000549316406,131.85000610351562,131.85000610351562,378517
2024-06-17 12:36:00-04:00,131.85069274902344,132.0,131.85000610351562,131.95880126953125,131.95880126953125,525718
2024-06-17 12:37:00-04:00,131.9600067138672,132.2050018310547,131.9499969482422,132.17999267578125,132.17999267578125,907992
2024-06-17 12:38:00-04:00,132.17999267578125,132.22000122070312,132.093994140625,132.2050018310547,132.2050018310547,507060
2024-06-17 12:39:00-04:00,132.1999969482422,132.32000732421875,132.1699981689453,132.27999877929688,132.27999877929688,747090
2024-06-17 12:40:00-04:00,132.2971954345703,132.33999633789062,132.2100067138672,132.24000549316406,132.24000549316406,626787
2024-06-17 12:41:00-04:00,132.24000549316406,132.2899932861328,132.14999389648438,132.25,132.25,473889
2024-06-17 12:42:00-04:00,132.25999450683594,132.27999877929688,132.1699981689453,132.189697265625,132.189697265625,373883
2024-06-17 12:43:00-04:00,132.17999267578125,132.33999633789062,132.1199951171875,132.28799438476562,132.28799438476562,441051
2024-06-17 12:44:00-04:00,132.2899932861328,132.42999267578125,132.2899932861328,132.375,132.375,582403
2024-06-17 12:45:00-04:00,132.3759002685547,132.4199981689453,132.30999755859375,132.3800048828125,132.3800048828125,477878
2024-06-17 12:46:00-04:00,132.38499450683594,132.4199981689453,132.33999633789062,132.375,132.375,288888
2024-06-17 12:47:00-04:00,132.375,132.4600067138672,132.3000030517578,132.44500732421875,132.44500732421875,438962
2024-06-17 12:48:00-04:00,132.42999267578125,132.45989990234375,132.2100067138672,132.2563018798828,132.2563018798828,538639
2024-06-17 12:49:00-04:00,132.2550048828125,132.3300018310547,132.2100067138672,132.26150512695312,132.26150512695312,326384
2024-06-17 12:50:00-04:00,132.2606964111328,132.36990356445312,132.25999450683594,132.31100463867188,132.31100463867188,287413
2024-06-17 12:51:00-04:00,132.3260040283203,132.42990112304688,132.30999755859375,132.32000732421875,132.32000732421875,309193
2024-06-17 12:52:00-04:00,132.32000732421875,132.4600067138672,132.30999755859375,132.36000061035156,132.36000061035156,368126
2024-06-17 12:53:00-04:00,132.3699951171875,132.40989685058594,132.13999938964844,132.1501007080078,132.1501007080078,493027
2024-06-17 12:54:00-04:00,132.14999389648438,132.22000122070312,132.0500030517578,132.1199951171875,132.1199951171875,520998
2024-06-17 12:55:00-04:00,132.13999938964844,132.27999877929688,132.07000732421875,132.1699981689453,132.1699981689453,370430
2024-06-17 12:56:00-04:00,132.1699981689453,132.20970153808594,131.97000122070312,132.03709411621094,132.03709411621094,736102
2024-06-17 12:57:00-04:00,132.03500366210938,132.0800018310547,131.85000610351562,131.8800048828125,131.8800048828125,678306
2024-06-17 12:58:00-04:00,131.8800048828125,131.93389892578125,131.75999450683594,131.7899932861328,131.7899932861328,482750
2024-06-17 12:59:00-04:00,131.7899932861328,131.87989807128906,131.6199951171875,131.656005859375,131.656005859375,607365
2024-06-17 13:00:00-04:00,131.64999389648438,131.8300018310547,131.64999389648438,131.77000427246094,131.77000427246094,470552
2024-06-17 13:01:00-04:00,131.77999877929688,132.0,131.75030517578125,131.99090576171875,131.99090576171875,484626
2024-06-17 13:02:00-04:00,131.9980010986328,132.1300048828125,131.9600067138672,132.04620361328125,132.04620361328125,494901
2024-06-17 13:03:00-04:00,132.0399932861328,132.05999755859375,131.9600067138672,131.99000549316406,131.99000549316406,248626
2024-06-17 13:04:00-04:00,131.97999572753906,132.0299072265625,131.9199981689453,131.98849487304688,131.98849487304688,259206
2024-06-17 13:05:00-04:00,131.97999572753906,131.99000549316406,131.85000610351562,131.88999938964844,131.88999938964844,200943
2024-06-17 13:06:00-04:00,131.8800048828125,131.88999938964844,131.6833953857422,131.7100067138672,131.7100067138672,347434
2024-06-17 13:07:00-04:00,131.7100067138672,131.97999572753906,131.6999969482422,131.8249969482422,131.8249969482422,368302
2024-06-17 13:08:00-04:00,131.82330322265625,131.8800048828125,131.75999450683594,131.83120727539062,131.83120727539062,237252
2024-06-17 13:09:00-04:00,131.8300018310547,131.83999633789062,131.74000549316406,131.8000030517578,131.8000030517578,196903
2024-06-17 13:10:00-04:00,131.7899932861328,131.8000030517578,131.68060302734375,131.74000549316406,131.74000549316406,334972
2024-06-17 13:11:00-04:00,131.74000549316406,131.7899932861328,131.72999572753906,131.7449951171875,131.7449951171875,153876
2024-06-17 13:12:00-04:00,131.75,131.92999267578125,131.74000549316406,131.90049743652344,131.90049743652344,258056
2024-06-17 13:13:00-04:00,131.9199981689453,131.99000549316406,131.88999938964844,131.9752960205078,131.9752960205078,336952
2024-06-17 13:14:00-04:00,131.9799041748047,132.0,131.92999267578125,131.92999267578125,131.92999267578125,283203
2024-06-17 13:15:00-04:00,131.94500732421875,132.0,131.89999389648438,131.94000244140625,131.94000244140625,278854
2024-06-17 13:16:00-04:00,131.92999267578125,132.11000061035156,131.9199981689453,132.09500122070312,132.09500122070312,364910
2024-06-17 13:17:00-04:00,132.08009338378906,132.11000061035156,131.9600067138672,131.97999572753906,131.97999572753906,334890
2024-06-17 13:18:00-04:00,131.97000122070312,132.05999755859375,131.9499969482422,132.01199340820312,132.01199340820312,290476
2024-06-17 13:19:00-04:00,132.0198974609375,132.27890014648438,132.00999450683594,132.27890014648438,132.27890014648438,558753
2024-06-17 13:20:00-04:00,132.25999450683594,132.3000030517578,132.1999969482422,132.2550048828125,132.2550048828125,343010
2024-06-17 13:21:00-04:00,132.2550048828125,132.33599853515625,132.22999572753906,132.27000427246094,132.27000427246094,321537
2024-06-17 13:22:00-04:00,132.25999450683594,132.3800048828125,132.25999450683594,132.3000030517578,132.3000030517578,339172
2024-06-17 13:23:00-04:00,132.31500244140625,132.39999389648438,132.24009704589844,132.29989624023438,132.29989624023438,351561
2024-06-17 13:24:00-04:00,132.27999877929688,132.32000732421875,132.25,132.27999877929688,132.27999877929688,337721
